'181'	'1198'	1.0
'181'	'1197'	0.9115709662437439
'181'	'1196'	0.7122349739074707
'4368'	'608'	0.7288450002670288
'4488'	'2028'	0.8824847340583801
'1087'	'316'	0.45535868406295776
'4488'	'733'	0.4469282329082489
'4488'	'736'	0.31366926431655884
'1285'	'3418'	0.40962064266204834
'1285'	'1221'	0.7870013117790222
'1860'	'1265'	0.6412444114685059
'5886'	'1221'	0.771551251411438
'5886'	'1222'	0.7881379127502441
'1860'	'2115'	0.6981986165046692
'5886'	'1220'	0.4632112383842468
'4488'	'2011'	0.602301836013794
'2304'	'1676'	0.27524057030677795
'4368'	'1270'	0.873238205909729
'3308'	'780'	0.3999999761581421
'1496'	'316'	0.45535629987716675
'1285'	'2571'	0.7364793419837952
'181'	'750'	0.5451614856719971
'2304'	'2529'	0.628008246421814
'4368'	'858'	0.6735914945602417
'963'	'50'	0.7366663217544556
'1912'	'2657'	0.530704915523529
'4368'	'1036'	0.6816626191139221
'1285'	'1210'	0.7566312551498413
'3031'	'2194'	0.6314379572868347
'1860'	'1270'	0.8701581954956055
'5376'	'296'	0.7872182726860046
'4488'	'1197'	0.9039150476455688
'1912'	'1573'	0.5919776558876038
'4488'	'1196'	0.7423258423805237
'5886'	'2529'	0.6033369898796082
'2304'	'1206'	0.811113715171814
'1752'	'1200'	0.831689715385437
'4488'	'1198'	1.0
'3539'	'1917'	0.09289779514074326
'1285'	'2100'	0.3666383624076843
'181'	'2028'	0.8571403622627258
'1285'	'1206'	0.8000491261482239
'5376'	'1954'	0.567552387714386
'1285'	'1200'	0.8128942847251892
'4064'	'480'	0.6950048208236694
'550'	'1617'	0.6919995546340942
'4488'	'750'	0.6414207816123962
'1087'	'2291'	0.5400909781455994
'3308'	'316'	0.2969571650028229
'2304'	'1213'	0.7970408201217651
'1912'	'1584'	0.5309014916419983
'4368'	'1291'	0.6387351155281067
'1680'	'3175'	0.5448040962219238
'963'	'2916'	0.5492070317268372
'1752'	'1210'	0.7826884984970093
'4368'	'3471'	0.320764422416687
'5886'	'1206'	0.7826545834541321
'5376'	'1721'	0.5415124297142029
'1752'	'1214'	0.7933754920959473
'1680'	'736'	0.27576538920402527
'1860'	'1291'	0.6850576400756836
'1860'	'3471'	0.3726659417152405
'1087'	'1198'	0.9999980330467224
'1087'	'1197'	0.9074337482452393
'5886'	'1214'	0.7933791875839233
'5886'	'1213'	0.8274363875389099
'5886'	'1210'	0.782683789730072
'1752'	'1220'	0.46321314573287964
'181'	'1396'	0.35102230310440063
'963'	'367'	0.5122108459472656
'3539'	'260'	0.790825366973877
'1752'	'1221'	0.7715465426445007
'4368'	'648'	0.48168739676475525
'1680'	'733'	0.4971361458301544
'1860'	'2396'	0.4213194251060486
'2304'	'1221'	0.7649860978126526
'181'	'2012'	0.577491819858551
'1912'	'2699'	0.4020029306411743
'181'	'2011'	0.5566875338554382
'1912'	'1127'	0.6464874148368835
'963'	'592'	0.7289920449256897
'2304'	'3418'	0.42039984464645386
'5376'	'1544'	0.29202306270599365
'5376'	'1307'	0.7955134510993958
'1752'	'3418'	0.40840649604797363
'5376'	'1304'	0.6631145477294922
'5886'	'1270'	0.8553154468536377
'3308'	'588'	0.3500000238418579
'4488'	'541'	0.8338487148284912
'3308'	'587'	0.20273102819919586
'1912'	'1376'	0.9946155548095703
'181'	'1374'	0.7340013980865479
'1752'	'2571'	0.7727764844894409
'5886'	'3418'	0.4084136486053467
'1285'	'3471'	0.3726862370967865
'3308'	'110'	0.8703957796096802
'1912'	'1377'	0.4013579785823822
'3539'	'1954'	0.6078009009361267
'5886'	'608'	0.7032391428947449
'1087'	'733'	0.4971473515033722
'4064'	'1721'	0.5252561569213867
'181'	'3793'	0.17950664460659027
'181'	'1376'	0.9947258830070496
'4488'	'316'	0.438348650932312
'5886'	'2571'	0.7727773785591125
'5886'	'1240'	0.727593719959259
'1087'	'2012'	0.5619330406188965
'1087'	'2011'	0.5671038031578064
'963'	'32'	0.8662506937980652
'3308'	'357'	0.13975681364536285
'2304'	'1240'	0.6512410044670105
'963'	'380'	0.6744509935379028
'1912'	'1387'	0.6663676500320435
'1752'	'2100'	0.34594571590423584
'3031'	'260'	0.836809515953064
'4368'	'1097'	0.8619933724403381
'4368'	'1094'	0.498756468296051
'1496'	'733'	0.4971362352371216
'3031'	'1917'	0.12436466664075851
'181'	'1387'	0.6541985869407654
'1087'	'3578'	0.5611443519592285
'1087'	'1396'	0.35322678089141846
'1860'	'1097'	0.849389910697937
'3308'	'21'	0.6944509744644165
'1860'	'1094'	0.4915001094341278
'3308'	'367'	0.7905565500259399
'1912'	'296'	0.7872115969657898
'2304'	'2100'	0.3666609227657318
'4064'	'296'	0.7628833651542664
'1912'	'1391'	0.3416132628917694
'5886'	'2100'	0.34594273567199707
'3308'	'1127'	0.6789341568946838
'3308'	'2699'	0.5092203617095947
'5886'	'1617'	0.658837080001831
'4064'	'2396'	0.4505968391895294
'4488'	'1573'	0.5693049430847168
'550'	'367'	0.5285713076591492
'2304'	'2916'	0.5686254501342773
'181'	'1356'	0.6260820031166077
'1680'	'21'	0.5209778547286987
'181'	'912'	0.4806995391845703
'1680'	'377'	0.6839584112167358
'1496'	'2011'	0.5671128034591675
'1752'	'2916'	0.5492055416107178
'3031'	'1270'	0.8732156157493591
'4368'	'2529'	0.5771098136901855
'3539'	'2396'	0.39252978563308716
'3308'	'1376'	0.9945605397224426
'550'	'592'	0.7198562026023865
'4064'	'1291'	0.7025108933448792
'3308'	'1356'	0.6401339769363403
'1680'	'1376'	0.9946165680885315
'550'	'110'	0.811650276184082
'1680'	'1374'	0.7088780999183655
'550'	'357'	0.1968809962272644
'550'	'356'	0.7426220178604126
'181'	'1127'	0.6388274431228638
'181'	'2699'	0.4186820089817047
'963'	'316'	0.4553564190864563
'5376'	'457'	0.7095234990119934
'1680'	'367'	0.5122085213661194
'3539'	'1291'	0.6854408383369446
'1496'	'2028'	0.8664934039115906
'3031'	'1265'	0.6343360543251038
'3031'	'2115'	0.723762571811676
'181'	'1573'	0.5814056992530823
'963'	'587'	0.3800460994243622
'550'	'380'	0.6716058254241943
'1860'	'2529'	0.6279981732368469
'4368'	'1221'	0.7351039052009583
'4368'	'1222'	0.7811852693557739
'4064'	'648'	0.48201364278793335
'4488'	'1356'	0.6378357410430908
'963'	'589'	0.8358026146888733
'1087'	'32'	0.8662639856338501
'963'	'588'	0.4286893308162689
'963'	'349'	0.48937955498695374
'1285'	'1653'	0.37895241379737854
'1285'	'2985'	0.5431472063064575
'1680'	'357'	0.19719098508358002
'4488'	'912'	0.543799102306366
'3308'	'1391'	0.3989356756210327
'1087'	'39'	0.5665076375007629
'550'	'32'	0.8622497320175171
'1860'	'1200'	0.8128926753997803
'3539'	'648'	0.4546835422515869
'3308'	'1393'	0.16408510506153107
'1680'	'110'	0.8341993093490601
'1087'	'380'	0.6743981838226318
'3539'	'1089'	0.4564342498779297
'181'	'1584'	0.5831830501556396
'1860'	'1206'	0.8000154495239258
'1496'	'377'	0.6839662790298462
'2304'	'1610'	0.6191273927688599
'181'	'1580'	0.5686206817626953
'4064'	'3256'	0.45691171288490295
'181'	'3527'	0.5846108794212341
'1680'	'2000'	0.7176889181137085
'1680'	'1396'	0.3532314896583557
'2304'	'1617'	0.6920212507247925
'4368'	'1210'	0.7409639954566956
'1752'	'1610'	0.6377900838851929
'1752'	'1617'	0.6588390469551086
'4368'	'1213'	0.7973074913024902
'1680'	'588'	0.4286578893661499
'1680'	'587'	0.38005226850509644
'1496'	'1197'	0.9074172973632812
'181'	'924'	0.6388956308364868
'1087'	'377'	0.6839545965194702
'5886'	'1610'	0.6378008127212524
'3539'	'3256'	0.5062229633331299
'3308'	'1387'	0.6468713879585266
'1860'	'1214'	0.7550275921821594
'1496'	'367'	0.5122079849243164
'4488'	'1377'	0.37946492433547974
'4488'	'1376'	0.9946202039718628
'4368'	'1240'	0.6617099046707153
'4488'	'3793'	0.14187394082546234
'1680'	'2012'	0.5619425773620605
'1087'	'357'	0.1971777379512787
'181'	'2406'	0.5471029281616211
'963'	'1198'	1.0
'963'	'1196'	0.7639120221138
'4368'	'1247'	0.3318677842617035
'1912'	'919'	0.54827481508255
'4368'	'3418'	0.42801016569137573
'3539'	'2194'	0.6324383616447449
'1860'	'1222'	0.7620489001274109
'1860'	'1221'	0.7741620540618896
'3308'	'736'	0.2520298659801483
'3031'	'3256'	0.43286237120628357
'1496'	'21'	0.5209843516349792
'5376'	'260'	0.8106756806373596
'3308'	'733'	0.6000000834465027
'963'	'750'	0.6876398324966431
'3308'	'3578'	0.6299570798873901
'1496'	'356'	0.7210871577262878
'4064'	'1097'	0.8577587604522705
'1912'	'1527'	0.49049097299575806
'1087'	'588'	0.4286503493785858
'1087'	'589'	0.8357899785041809
'4488'	'1127'	0.636688768863678
'1496'	'592'	0.7289922833442688
'1087'	'349'	0.48938673734664917
'3539'	'1094'	0.48773524165153503
'5886'	'1676'	0.2924661934375763
'3539'	'1097'	0.817301869392395
'3308'	'2011'	0.48924654722213745
'3031'	'2396'	0.35809335112571716
'3031'	'648'	0.4816974997520447
'3308'	'2012'	0.4331223964691162
'963'	'541'	0.8293576836585999
'4488'	'2000'	0.7437710165977478
'1496'	'587'	0.38003775477409363
'963'	'780'	0.39372244477272034
'1496'	'349'	0.4893863797187805
'550'	'589'	0.7861701250076294
'550'	'588'	0.35726356506347656
'963'	'2028'	0.8665040731430054
'4488'	'3578'	0.5897102355957031
'1285'	'1247'	0.37084534764289856
'1860'	'608'	0.7046618461608887
'1680'	'316'	0.4553616940975189
'1087'	'587'	0.3800429403781891
'1285'	'1240'	0.6873411536216736
'5376'	'1917'	0.1271713823080063
'3308'	'1197'	0.9557244777679443
'3308'	'1196'	0.6245754361152649
'3308'	'1198'	1.0
'1680'	'1196'	0.7639111280441284
'2304'	'2985'	0.5986582040786743
'1752'	'1653'	0.39278775453567505
'4488'	'1387'	0.6767485737800598
'1680'	'1197'	0.9074575901031494
'1912'	'1307'	0.7955124378204346
'4368'	'2100'	0.4019361138343811
'1752'	'2985'	0.5806836485862732
'181'	'1544'	0.27136486768722534
'1680'	'541'	0.8293589353561401
'1860'	'2100'	0.3666466474533081
'5886'	'1653'	0.39279186725616455
'3031'	'1089'	0.5495912432670593
'1680'	'2291'	0.5401046276092529
'1680'	'780'	0.39371034502983093
'3539'	'457'	0.7213183641433716
'4064'	'1580'	0.6112948656082153
'4064'	'1584'	0.5507070422172546
'1860'	'260'	0.8254965543746948
'550'	'648'	0.48197484016418457
'4064'	'3527'	0.5785363912582397
'5376'	'736'	0.2757457196712494
'963'	'1036'	0.7362889051437378
'5376'	'2028'	0.8664886951446533
'1496'	'1200'	0.8316749930381775
'3539'	'1580'	0.5382694602012634
'3539'	'1584'	0.553898274898529
'5886'	'457'	0.7095180153846741
'1680'	'1653'	0.3927912414073944
'5376'	'733'	0.4971359670162201
'963'	'3471'	0.38676226139068604
'1496'	'1210'	0.7826759815216064
'1912'	'316'	0.45535746216773987
'1496'	'1214'	0.7933869361877441
'1496'	'1213'	0.8274394869804382
'5376'	'1393'	0.3414471745491028
'3031'	'2657'	0.5268720388412476
'1860'	'1954'	0.5340601801872253
'3539'	'1356'	0.5342984795570374
'550'	'3471'	0.37539997696876526
'963'	'2100'	0.3459412455558777
'2304'	'648'	0.48198553919792175
'1496'	'1221'	0.7715765833854675
'181'	'1617'	0.6819596886634827
'1496'	'1220'	0.4632149636745453
'1496'	'1222'	0.7881486415863037
'1860'	'1721'	0.509143054485321
'5376'	'2012'	0.5619457364082336
'3308'	'1653'	0.3283465802669525
'3308'	'2985'	0.5777225494384766
'3031'	'2406'	0.5471058487892151
'963'	'1265'	0.5912526249885559
'963'	'2115'	0.6936236619949341
'4064'	'1356'	0.6165677905082703
'3031'	'3527'	0.5846176743507385
'1680'	'1200'	0.8316878080368042
'963'	'3418'	0.408446341753006
'4064'	'1387'	0.6657864451408386
'4488'	'1653'	0.37894517183303833
'550'	'1036'	0.7212623953819275
'181'	'50'	0.7337838411331177
'1496'	'1240'	0.7275817394256592
'1496'	'1247'	0.41266489028930664
'3539'	'1387'	0.6791223883628845
'4064'	'1370'	0.5585505962371826
'3308'	'2529'	0.2884664237499237
'4064'	'1374'	0.7525498270988464
'4064'	'3793'	0.1785297840833664
'4064'	'1376'	0.9947304725646973
'1680'	'50'	0.7366828322410583
'963'	'1240'	0.7275792956352234
'1680'	'1213'	0.8274310827255249
'963'	'2571'	0.7727670073509216
'963'	'1247'	0.41265249252319336
'1285'	'1721'	0.5091515183448792
'1087'	'1610'	0.6377982497215271
'2304'	'858'	0.792413055896759
'1496'	'2100'	0.3459509015083313
'550'	'1291'	0.7025209069252014
'3539'	'1374'	0.6483515501022339
'3539'	'3793'	0.16323421895503998
'3308'	'1200'	0.6614642143249512
'5376'	'1196'	0.7639129161834717
'3031'	'1127'	0.6389042735099792
'4064'	'2011'	0.5912616848945618
'3539'	'3578'	0.5194521546363831
'1680'	'1221'	0.7715712189674377
'1680'	'1222'	0.7881510257720947
'4064'	'2012'	0.6089525818824768
'5376'	'1197'	0.9074143767356873
'1680'	'1220'	0.4632166922092438
'4488'	'1676'	0.2974405586719513
'963'	'1213'	0.8274373412132263
'550'	'2100'	0.3666684627532959
'1285'	'1089'	0.5178340077400208
'1496'	'1265'	0.5912722945213318
'4368'	'2628'	0.5593318343162537
'1496'	'2115'	0.6936225891113281
'3031'	'1374'	0.7340198159217834
'3031'	'1376'	0.9947280883789062
'4064'	'1391'	0.309259831905365
'3308'	'1214'	0.40460577607154846
'4064'	'1393'	0.3011663258075714
'963'	'1221'	0.7715514302253723
'1680'	'3418'	0.40842413902282715
'1680'	'32'	0.8662580251693726
'1496'	'1270'	0.8553188443183899
'550'	'608'	0.7210223078727722
'4368'	'1527'	0.5103805661201477
'5376'	'316'	0.4553629755973816
'1912'	'733'	0.49713754653930664
'4064'	'733'	0.5181106925010681
'550'	'1270'	0.8773112297058105
'1496'	'1036'	0.7362841963768005
'3539'	'1393'	0.3922346532344818
'3539'	'736'	0.20885014533996582
'3308'	'1222'	0.8906283378601074
'2304'	'2115'	0.6774271130561829
'1912'	'3578'	0.561150074005127
'963'	'2529'	0.6033315062522888
'1912'	'1396'	0.35322698950767517
'1752'	'2115'	0.6936281323432922
'5376'	'1573'	0.5919725894927979
'550'	'3418'	0.4203927218914032
'1087'	'2115'	0.6936315298080444
'1087'	'1265'	0.5912750363349915
'3308'	'377'	0.6892338991165161
'5886'	'2396'	0.42639482021331787
'550'	'1247'	0.4055437743663788
'2304'	'260'	0.8241811990737915
'2304'	'1036'	0.7212565541267395
'1752'	'1036'	0.7362884879112244
'1912'	'2012'	0.5619829893112183
'181'	'110'	0.8272820115089417
'5376'	'3527'	0.5746413469314575
'3308'	'39'	0.529350996017456
'181'	'356'	0.7561424374580383
'550'	'2571'	0.7503753304481506
'4368'	'457'	0.6562094688415527
'181'	'357'	0.18351148068904877
'1912'	'50'	0.7366803884506226
'4488'	'587'	0.351178914308548
'1087'	'2100'	0.34595319628715515
'4488'	'588'	0.401725172996521
'1496'	'1610'	0.6377960443496704
'2304'	'1270'	0.8773093819618225
'1752'	'260'	0.8106885552406311
'550'	'1214'	0.7686132788658142
'550'	'1213'	0.7970404028892517
'3031'	'1721'	0.4527587592601776
'5376'	'2640'	0.6492908000946045
'1912'	'39'	0.5665386319160461
'5376'	'2406'	0.5342458486557007
'963'	'2985'	0.580668032169342
'5376'	'912'	0.592907190322876
'1680'	'2916'	0.5492054224014282
'3308'	'50'	0.8002837300300598
'1087'	'2571'	0.7727845311164856
'4488'	'110'	0.8344489932060242
'4488'	'592'	0.7419582009315491
'2304'	'480'	0.6950038075447083
'3031'	'1954'	0.4738953411579132
'5376'	'2657'	0.5307314991950989
'181'	'377'	0.7048389315605164
'1087'	'3418'	0.40843817591667175
'1912'	'21'	0.5210123658180237
'5886'	'3471'	0.38676556944847107
'1752'	'480'	0.665683925151825
'550'	'1676'	0.2752493619918823
'1912'	'1198'	0.9999669790267944
'3539'	'2628'	0.5158411264419556
'5376'	'1376'	0.9946143627166748
'550'	'2529'	0.6280123591423035
'5376'	'1374'	0.7088835835456848
'4488'	'39'	0.5710957646369934
'4488'	'32'	0.8622750043869019
'181'	'3175'	0.5224980711936951
'1087'	'1222'	0.7881465554237366
'1087'	'1220'	0.4632183015346527
'1087'	'1221'	0.7715902328491211
'1912'	'367'	0.5122081637382507
'5376'	'1387'	0.666377067565918
'550'	'1206'	0.8110973238945007
'1860'	'296'	0.7489240169525146
'5376'	'924'	0.6909313201904297
'550'	'1200'	0.8220582604408264
'1087'	'1213'	0.8274340629577637
'1496'	'1653'	0.39279472827911377
'1912'	'357'	0.19716699421405792
'2304'	'3256'	0.45692935585975647
'2304'	'457'	0.6877717971801758
'1912'	'110'	0.8341968059539795
'3539'	'2406'	0.5121253132820129
'1087'	'1206'	0.782650351524353
'4064'	'2657'	0.5192797780036926
'4488'	'50'	0.729901134967804
'181'	'349'	0.38382554054260254
'1087'	'1200'	0.8316917419433594
'1912'	'589'	0.8357899188995361
'1752'	'457'	0.7095059156417847
'1912'	'588'	0.42865920066833496
'1912'	'587'	0.3800402283668518
'1752'	'1097'	0.8312599658966064
'3308'	'1610'	0.6851558089256287
